"Id";"Name";"Year";"Release Date";"Director";"Creator";"Actors";"Cast";"Language";"Country";"Duration";"RatingValue";"RatingCount";"ReviewCount";"Genre";"Filming Locations";"Description"
"tt0257044";"Road to Perdition";"2002";"12 July 2002 (USA)";"Sam Mendes";"Max Allan Collins,Richard Piers Rayner";"Tom Hanks,Tyler Hoechlin,Rob Maxey";"Tyler Hoechlin,Rob Maxey,Liam Aiken,Jennifer Jason Leigh,Tom Hanks,Paul Newman,Daniel Craig,Ciarán Hinds,Craig Spidle,Ian Barford,Stephen P. Dunn,Paul Turner,Kathleen Keane,Brendan McKinney,Jackie Moran";"English";"USA";"117 min";"7.7";"188,268";"1,001 user,220 critic";"Crime,Drama,Thriller";"Aurora, Illinois, USA";"Bonds of loyalty are put to the test when a hitman's son witnesses what his father does for a living."
"tt0363768";"Lightning Bug";"2004";"9 April 2004 (USA)";"Robert Hall";"Robert Hall";"Bret Harrison,Laura Prepon,Kevin Gage";"Bret Harrison,Laura Prepon,Kevin Gage,Ashley Laurence,Shannon Eubanks,Lucas Till,Hal Sparks,Josh Todd,Bob Penny,George Faughnan,Jonathan Spencer,Austin Westfall,Kate Clemons,Jamie Avera,Donald Gibb";"English";"USA";"97 min";"6.6";"1,108";"23 user,37 critic";"Drama";"Alabama, USA";"A drama/thriller, set in the South, about a young boy who longs to escape the misery of his childhood and the misunderstanding of his hometown. A gifted, self-taught, special effects ..."
"tt1723121";"We're the Millers";"2013";"7 August 2013 (USA)";"Rawson Marshall Thurber";"Bob Fisher,Steve Faber";"Jason Sudeikis,Jennifer Aniston,Emma Roberts";"Jennifer Aniston,Jason Sudeikis,Emma Roberts,Will Poulter,Ed Helms,Nick Offerman,Kathryn Hahn,Molly C. Quinn,Tomer Sisley,Matthew Willig,Luis Guzmán,Thomas Lennon,Mark L. Young,Ken Marino,Laura-Leigh";"English,Spanish";"USA";"110 min";"7.1";"288,175";"282 user,280 critic";"Action,Adventure,Comedy";"420 Market Street, Wilmington, North Carolina, USA";"A veteran pot dealer creates a fake family as part of his plan to move a huge shipment of weed into the U.S. from Mexico."
"tt0120177";"Spawn";"1997";"1 August 1997 (USA)";"Mark A.Z. Dippé";"Todd McFarlane,Alan B. McElroy";"John Leguizamo,Michael Jai White,Martin Sheen";"Michael Jai White,John Leguizamo,Martin Sheen,Theresa Randle,Nicol Williamson,D.B. Sweeney,Melinda Clarke,Miko Hughes,Sydni Beaudoin,Michael Papajohn,Frank Welker,Robia LaMorte,John Cothran,Caroline Gibson,Marc Robinson";"English";"USA";"96 min";"5.2";"50,167";"207 user,70 critic";"Action,Horror";"Hollywood Center Studios - 1040 N. Las Palmas Avenue, Hollywood, Los Angeles, California, USA";"A mercenary is killed, but comes back from Hell as a reluctant soldier of the Devil."
"tt0080756";"Foxes";"1980";"29 February 1980 (USA)";"Adrian Lyne";"Gerald Ayres";"Jodie Foster,Cherie Currie,Marilyn Kagan";"Jodie Foster,Cherie Currie,Marilyn Kagan,Kandice Stroh,Scott Baio,Sally Kellerman,Randy Quaid,Lois Smith,Adam Faith,Sloan Roberts,Jill Barrie Bogart,Wayne Storm,Mary Margaret Lewis,Grant Wilson,Fredric Lehne";"English";"USA";"106 min";"6.1";"2,908";"37 user,19 critic";"Drama";"California, USA";"A group of four teenage girls come of age in the asphalt desert of the San Fernando Valley arranged with a blazing soundtrack and endless drinking, drugs and sex."
"tt0064875";"Rascal";"1969";"11 June 1969 (USA)";"Norman Tokar";"Harold Swanton,Sterling North";"Steve Forrest,Bill Mumy,Pamela Toll";"Steve Forrest,Bill Mumy,Pamela Toll,Elsa Lanchester,Henry Jones,Bettye Ackerman,Jonathan Daly,John Fiedler,Richard Erdman,Herbert Anderson,Robert Emhardt,Steve Carlson,Walter Pidgeon";"English";"USA";"85 min";"6.6";"274";"8 user,2 critic";"Drama,Family";;"A comedy filled with tenderness as a baby raccoon snuggles his way into the life of a lonely boy. He becomes the boy's only companion during his father's frequent absences. Because of ..."
"tt0150216";"Cradle Will Rock";"1999";"21 January 2000 (USA)";"Tim Robbins";"Tim Robbins";"Hank Azaria,Rubén Blades,Joan Cusack";"Hank Azaria,Rubén Blades,Joan Cusack,John Cusack,Cary Elwes,Philip Baker Hall,Cherry Jones,Angus Macfadyen,Bill Murray,Vanessa Redgrave,Susan Sarandon,Jamey Sheridan,John Turturro,Emily Watson,Bob Balaban";"English,Italian";"USA";"132 min";"6.9";"7,893";"160 user,70 critic";"Drama";"New York City, New York, USA";"A true story of politics and art in the 1930s U.S., focusing on a leftist musical drama and attempts to stop its production."
"tt0095519";"License to Drive";"1988";"6 July 1988 (USA)";"Greg Beeman";"Neil Tolkin";"Corey Haim,Corey Feldman,Carol Kane";"Corey Haim,Corey Feldman,Carol Kane,Richard Masur,Heather Graham,Michael Manasseri,Harvey Miller,Michael A. Nickles,Nina Siemaszko,Grant Goodeve,James Avery,Grant Heslov,Michael Ensign,Helen Hanft,Christopher Burton";"English";"USA";"88 min";"6.2";"12,444";"53 user,26 critic";"Comedy";"340 N. Faring Rd. Los Angeles, California";"A teen decides to go for a night on the town with his friends despite flunking his driver's test."
"tt2096672";"Dumb and Dumber To";"2014";"14 November 2014 (USA)";"Bobby Farrelly,Peter Farrelly";"Sean Anders,John Morris";"Jim Carrey,Jeff Daniels,Rob Riggle";"Jim Carrey,Jeff Daniels,Rob Riggle,Laurie Holden,Rachel Melvin,Steve Tom,Don Lake,Patricia French,Kathleen Turner,Bill Murray,Tembi Locke,Paul Blackthorne,Brady Bluhm,Eddie Shin,Tommy Snider";"English,Cantonese";"USA";"109 min";"5.8";"84,050";"272 user,210 critic";"Comedy";"Atlanta, Georgia, USA";"Twenty years since their first adventure, Lloyd and Harry go on a road trip to find Harry's newly discovered daughter, who was given up for adoption."
"tt0037096";"Mrs. Parkington";"1944";"November 1944 (USA)";"Tay Garnett";"Robert Thoeren,Polly James";"Greer Garson,Walter Pidgeon,Edward Arnold";"Greer Garson,Walter Pidgeon,Edward Arnold,Agnes Moorehead,Cecil Kellaway,Gladys Cooper,Frances Rafferty,Tom Drake,Peter Lawford,Dan Duryea,Hugh Marlowe,Selena Royle,Fortunio Bonanova,Lee Patrick,St. Luke's Episcopal Church Choristers";"English";"USA";"124 min";"7.0";"884";"17 user,8 critic";"Drama,Romance";"Metro-Goldwyn-Mayer Studios - 10202 W. Washington Blvd., Culver City, California, USA";"In this family saga, Mrs. Parkington recounts the story of her life, beginning as a hotel maid in frontier Nevada where she is swept off her feet by mine owner and financier Augustus ..."
"tt0240462";"Dr. Dolittle 2";"2001";"22 June 2001 (USA)";"Steve Carr";"Hugh Lofting,Larry Levin";"Eddie Murphy,Cedric the Entertainer,Kristen Wilson";"Eddie Murphy,Kristen Wilson,Raven-Symoné,Kyla Pratt,Lil' Zane,Denise Dowse,James Avery,Elayn J. Taylor,Andy Richter,Kevin Pollak,Victor Raider-Wexler,Jeffrey Jones,Mark Griffin,Ken Hudson Campbell,Anne Stedman";"English";"USA";"87 min";"4.6";"31,863";"80 user,91 critic";"Comedy,Family,Fantasy";"Alpine Lake, California, USA";"Dolittle must save a forest and a bear's life."
"tt2310332";"The Hobbit: The Battle of the Five Armies";"2014";"17 December 2014 (USA)";"Peter Jackson";"Fran Walsh,Philippa Boyens";"Ian McKellen,Martin Freeman,Richard Armitage";"Ian McKellen,Martin Freeman,Richard Armitage,Ken Stott,Graham McTavish,William Kircher,James Nesbitt,Stephen Hunter,Dean O'Gorman,Aidan Turner,John Callen,Peter Hambleton,Jed Brophy,Mark Hadlow,Adam Brown";"English";"New Zealand,USA";"144 min";"7.5";"299,144";"775 user,406 critic";"Adventure,Fantasy";"Pinewood Studios, Iver Heath, Buckinghamshire, England, UK";"Bilbo and Company are forced to engage in a war against an array of combatants and keep the Lonely Mountain from falling into the hands of a rising darkness."
"tt2570224";"Two-Bit Waltz";"2014";"19 April 2014 (USA)";"Clara Mamet";"Clara Mamet";"Clara Mamet,William H. Macy,Jared Gilman";"Clara Mamet,William H. Macy,Jared Gilman,Rebecca Pidgeon,Ella Dershowitz,John Pirruccello,David Paymer,Matt Malloy,Matt O'Leary,Willow Hale,Malia Bryne,Dean Cates,Annie True D'Elia,Kai De Mello-Folsom,Edward Enriquez-Cohen";"English";"USA";"81 min";"4.8";"208";"3 user,2 critic";"Comedy,Drama,Family";;"Suspension from school, the loss of a friend, a broken heart and lack of inspiration lead to Maude's downfall in this romp through teenage error."
"tt0428251";"Venom";"2005";"16 September 2005 (USA)";"Jim Gillespie";"Flint Dille,John Zuur Platten";"Agnes Bruckner,Jonathan Jackson,Meagan Good";"Agnes Bruckner,Jonathan Jackson,Laura Ramsey,D.J. Cotrona,Rick Cramer,Meagan Good,Bijou Phillips,Method Man,Pawel Szajda,Davetta Sherwood,Stacey Travis,Marcus Lyle Brown,James Pickens Jr.,Deborah Duke";"English";"USA";"87 min";"4.7";"7,638";"102 user,84 critic";"Horror";"Amite, Louisiana, USA";"A pack of teenagers run for their lives through the swamps of Louisiana, as they are chased by Mr. Jangles, a man possessed by 13 evil souls who is relentless in his pursuit of new victims."
"tt0114788";"The Underneath";"1995";"28 April 1995 (USA)";"Steven Soderbergh";"Don Tracy,Steven Soderbergh";"Peter Gallagher,Elisabeth Shue,Alison Elliott";"Peter Gallagher,Alison Elliott,William Fichtner,Adam Trese,Joe Don Baker,Paul Dooley,Shelley Duvall,Elisabeth Shue,Anjanette Comer,Dennis Hill,Harry Goaz,Mark Feltch,Jules Sharp,Kenneth D. Harris,Vincent Gaskins";"English";"USA";"99 min";"6.2";"2,465";"32 user,25 critic";"Crime,Thriller";"Austin, Texas, USA";"A recovering gambling addict attempts to reconcile with his family and friends but finds trouble and temptation when caught between feelings for his ex-wife and her dangerous hoodlum boyfriend."
"tt0063829";"Yours, Mine and Ours";"1968";"24 April 1968 (USA)";"Melville Shavelson";"Bob Carroll Jr.,Madelyn Davis";"Lucille Ball,Henry Fonda,Van Johnson";"Lucille Ball,Henry Fonda,Van Johnson,Louise Troy,Sidney Miller,Tom Bosley,Nancy Howard,Walter Brooke,Tim Matheson,Gil Rogers,Nancy Roth,Gary Goetzman,Morgan Brittany,Holly O'Brien,Michele Tobin";"English";"USA";"111 min";"7.1";"5,465";"61 user,8 critic";"Comedy,Family";"Alameda, California, USA";"When a widower with 10 children marries a widow with 8, can the 20 of them ever come together as one big happy family? From finding a house big enough for all of them and learning to make ..."
"tt0101590";"Class Action";"1991";"15 March 1991 (USA)";"Michael Apted";"Carolyn Shelby,Christopher Ames";"Gene Hackman,Mary Elizabeth Mastrantonio,Colin Friels";"Gene Hackman,Mary Elizabeth Mastrantonio,Colin Friels,Joanna Merlin,Laurence Fishburne,Donald Moffat,Jan Rubes,Matt Clark,Fred Dalton Thompson,Jonathan Silverman,Joan McMurtrey,Anne Ramsay,David Byron,Tim Hopper,Robert David Hall";"English";"USA";"110 min";"6.3";"4,874";"24 user,18 critic";"Drama,Thriller";"Bix Restaurant - 56 Gold Street, San Francisco, California, USA";"Jeb Ward is an attorney who specializes in whistle blower, David vs. Goliath, type cases. He finds a client who is suing an auto company over a safety problem that has had a severe effect ..."
"tt1537481";"Space Chimps 2: Zartog Strikes Back";"2010";"28 May 2010 (UK)";"John H. Williams";"Robert Moreland";"Tom Kenny,Zack Shada,Patrick Warburton";"Tom Kenny,Zack Shada,Patrick Warburton,Cheryl Hines,Carlos Alazraqui,Laura Bailey,John DiMaggio,Stanley Tucci,Patrick Breen,Jane Lynch,Omid Abtahi,Noreen Reardon,David Michie";"English";"USA";"76 min";"2.7";"1,223";"12 user,11 critic";"Animation,Family,Sci-Fi";;"Space Chimps 2: Zartog Strikes Back follows Comet, the cool techno chimp who longs to be taken seriously as a full-fledged space chimp. Comet journeys to the fantastical Planet Malgor and ..."
"tt0091209";"The Hitcher";"1986";"21 February 1986 (USA)";"Robert Harmon";"Eric Red";"Rutger Hauer,C. Thomas Howell,Jennifer Jason Leigh";"Rutger Hauer,C. Thomas Howell,Jennifer Jason Leigh,Jeffrey DeMunn,John M. Jackson,Billy Green Bush,Jack Thibeau,Armin Shimerman,Gene Davis,Jon Van Ness,Henry Darrow,Tony Epper,Tom Spratley,Colin Campbell";"English";"USA";"97 min";"7.3";"32,246";"234 user,83 critic";"Thriller";"Roy's Motel and Cafe, Amboy, California, USA";"A young man who escaped the clutches of a murderous hitch-hiker is subsequently stalked, framed for the hitcher's crimes, and has his life made into hell by the same man he escaped."
"tt0103859";"Boomerang";"1992";"1 July 1992 (USA)";"Reginald Hudlin";"Eddie Murphy,Barry W. Blaustein";"Eddie Murphy,Robin Givens,Halle Berry";"Eddie Murphy,Robin Givens,Halle Berry,David Alan Grier,Martin Lawrence,Grace Jones,Geoffrey Holder,Eartha Kitt,Chris Rock,Tisha Campbell-Martin,Lela Rochon,John Witherspoon,Bebe Drake,John Canada Terrell,Leonard Jackson";"English,French";"USA";"117 min";"5.4";"19,105";"41 user,21 critic";"Comedy,Drama,Romance";"New York City, New York, USA";"A successful executive and womanizer finds his lifestyle choices have turned back on him when his new female boss turns out to be an even bigger deviant than he is."
"tt0407038";"Pucked";"2006";"10 February 2006 (USA)";"Arthur Hiller";"Matty Simmons,William Dozier";"Jon Bon Jovi,Estella Warren,David Faustino";"Jon Bon Jovi,Estella Warren,David Faustino,Curtis Armstrong,Nora Dunn,Cary Elwes,Pat Kilbane,Danielle James,Scott Ashburn,Katie Barber,Dana Barron,Angela Bennett,Kimberly Bergen,Kate Bradley Simmons,Ainsley Bresnahan";"English";"USA";"83 min";"4.2";"976";"9 user,9 critic";"Comedy,Sport";"Greensboro, North Carolina, USA";"Frank Hopper (Bon Jovi) is a former lawyer, long-term loser and constant dreamer - and frankly, probably just not all that bright. When he receives a credit card in the mail, he believes ..."
"tt0059465";"Die, Monster, Die!";"1965";"27 October 1965 (USA)";"Daniel Haller";"Jerry Sohl,H.P. Lovecraft";"Boris Karloff,Nick Adams,Freda Jackson";"Boris Karloff,Nick Adams,Freda Jackson,Suzan Farmer,Terence de Marney,Patrick Magee,Paul Farrell,Leslie Dwyer,Harold Goodwin,Sydney Bromley,Billy Milton,Sheila Raynor";"English";"UK,USA";"80 min";"5.6";"1,858";"47 user,59 critic";"Mystery,Horror,Sci-Fi";"Baynards Railway Station, Baynards Park, Waverley, Surrey, England, UK";"A young man visits his fiancée's estate to discover that her wheelchair-bound scientist father has discovered a meteorite that emits mutating radiation rays that have turned the plants in ..."
"tt0839980";"Semi-Pro";"2008";"29 February 2008 (USA)";"Kent Alterman";"Scot Armstrong";"Will Ferrell,Woody Harrelson,André Benjamin";"Will Ferrell,Woody Harrelson,André Benjamin,Maura Tierney,Andrew Daly,Will Arnett,Andy Richter,David Koechner,Rob Corddry,Matt Walsh,Jackie Earle Haley,DeRay Davis,Josh Braaten,Jay Phillips,Peter Cornell";"English";"USA";"91 min";"5.8";"63,886";"118 user,164 critic";"Comedy,Sport";"Santa Clarita, California, USA";"Jackie Moon, the owner-coach-player of the American Basketball Association's Flint Michigan Tropics, rallies his teammates to make their NBA dreams come true"
"tt0469903";"The Express";"2008";"10 October 2008 (USA)";"Gary Fleder";"Charles Leavitt,Robert Gallagher";"Rob Brown,Dennis Quaid,Clancy Brown";"Rob Brown,Dennis Quaid,Darrin Dewitt Henson,Omar Benson Miller,Nelsan Ellis,Charles S. Dutton,Justin Martin,Justin Jones,Nicole Beharie,Aunjanue Ellis,Elizabeth Shivers,Clancy Brown,Danny McCarthy,Regina Hoyles,Chelcie Ross";"English";"USA,Germany";"130 min";"7.3";"15,725";"44 user,85 critic";"Biography,Drama,Sport";"Berwyn, Illinois, USA";"A drama based on the life of college football hero Ernie Davis, the first African-American to win the Heisman Trophy."
"tt0119528";"Liar Liar";"1997";"21 March 1997 (USA)";"Tom Shadyac";"Paul Guay,Stephen Mazur";"Jim Carrey,Maura Tierney,Justin Cooper";"Jim Carrey,Maura Tierney,Justin Cooper,Cary Elwes,Anne Haney,Jennifer Tilly,Amanda Donohoe,Jason Bernard,Swoosie Kurtz,Mitchell Ryan,Christopher Mayer,Eric Pierpoint,Randall 'Tex' Cobb,Cheri Oteri,SW Fisher";"English";"USA";"86 min";"6.8";"201,892";"240 user,74 critic";"Comedy,Fantasy";"1004 Highland Street, South Pasadena, California, USA";"A fast track lawyer can't lie for 24 hours due to his son's birthday wish after the lawyer turns his son down for the last time."
"tt0097115";"Courage Mountain";"1990";"16 February 1990 (USA)";"Christopher Leitch";"Fred Brogger,Mark Brogger";"Juliette Caton,Charlie Sheen,Joanna Clarke";"Juliette Caton,Joanna Clarke,Nicola Stapleton,Jade Magri,Kathryn Ludlow,Charlie Sheen,Jan Rubes,Leslie Caron,Yorgo Voyagis,Laura Betti,Marc Estrada,Ruben Raiano,Urbano Barberini,Massimo Sarchielli,Flora Alberti";"English";"USA,France";"94 min";"5.7";"549";"6 user,1 critic";"Family,Adventure,Drama";"Nice, Alpes-Maritimes, France";"In this version of 'Heidi,' a young Swiss girl is sent off to boarding school at the beginning of World War I."
"tt1374989";"Pride and Prejudice and Zombies";"2016";"5 February 2016 (USA)";"Burr Steers";"Jane Austen,Seth Grahame-Smith";"Lily James,Lena Headey,Matt Smith";"Lily James,Lena Headey,Matt Smith,Jack Huston,Douglas Booth,Charles Dance,Sam Riley,Suki Waterhouse,Dolly Wells,Hermione Corfield,Bella Heathcote,Emma Greenwell,Aisling Loftus,Ellie Bamber,Sally Phillips";"English";"USA";;;;;"Comedy,Horror,Romance";"West Wycombe House, West Wycombe Park, West Wycombe, Buckinghamshire, England, UK";"Jane Austen's classic tale of the tangled relationships between lovers from different social classes in 19th century England is faced with a new challenge -- an army of undead zombies."
"tt0057542";"Summer Magic";"1963";"7 July 1963 (USA)";"James Neilson";"Sally Benson,Kate Douglas Wiggin";"Hayley Mills,Dorothy McGuire,Burl Ives";"Hayley Mills,Burl Ives,Dorothy McGuire,Deborah Walley,Una Merkel,Eddie Hodges,Michael J. Pollard,Peter Brown,James Stacy,Jimmy Mathers,O.Z. Whitehead,Wendy Turner,Harry Holcombe,Hilda Plowright";"English";"USA";"110 min";"7.1";"1,457";"35 user,6 critic";"Comedy,Family,Musical";"Walt Disney Studios, 500 South Buena Vista Street, Burbank, California, USA";"A Bostonian widow moves with her kids to the country."
"tt0361467";"Confessions of a Teenage Drama Queen";"2004";"20 February 2004 (USA)";"Sara Sugarman";"Dyan Sheldon,Gail Parent";"Lindsay Lohan,Megan Fox,Adam Garcia";"Lindsay Lohan,Adam Garcia,Glenne Headly,Alison Pill,Eli Marienthal,Carol Kane,Megan Fox,Sheila McCarthy,Tom McCamus,Richard Fitzpatrick,Sheila Sealy-Smith,Ashley Leggat,Barbara Mamabolo,Maggie Oskam,Rachael Oskam";"English";"Germany,USA";"89 min";"4.5";"22,181";"104 user,74 critic";"Comedy,Family,Music";"Birchmount Collegiate, Toronto, Ontario, Canada";"A teenage girl is convinced that her home city revolves around her until her family packs up and moves to the suburbs, where she finds herself competing for attention."
"tt2572030";"Pass the Light";"2015";"6 February 2015 (USA)";"Malcolm Goodwin";"Victor Hawks";"Cameron Palatas,Dalpre Grayer,Alexandria DeBerry";"Cameron Palatas,Dalpre Grayer,Alexandria DeBerry,Colby French,Jon Gries,Charlie DePew,Brendon Eggertsen,Keith Loneker,Milena Govich,Lawrence Saint-Victor,Victor Hawks,Lou Wegner,David Weil,Anne Winters,Rachael Kathryn Bell";"English";"USA";"112 min";"6.6";"49";"11 critic";"Family";"La Reina High School, 106 West Janss Road, Thousand Oaks, California, USA";"The story of Steve Bellafiore, a 17-year-old high school senior who decides to run for Congress in order to protect the faith that he so loves."
"tt0063513";"Robby";"1968";"1968 (USA)";"Ralph C. Bluemke";"Ralph C. Bluemke";"John Garces,Rita Elliot,Warren Raum";"John Garces,Rita Elliot,Warren Raum,Ryp Siani,Norvin Baskerville,Ralph C. Bluemke,John Woodbridge";"English";"USA";"60 min";"5.9";"194";"8 user,1 critic";"Adventure,Drama,Family";"Vieques, Puerto Rico";"Shipwrecked on a tropical island, a young boy befriends an abandoned native youth, forcing him to reevaluate societal prejudice about race, religion and nudity."
"tt3239442";"The 10 Year Plan";"2014";"2 June 2015 (USA)";"J.C. Calciano";"J.C. Calciano";"Matthew Bridges,Adam Bucci,Michael Adam Hamilton";"Matthew Bridges,Adam Bucci,Michael Adam Hamilton,Moronai Kanekoa,Trevor Kuhn,Ben Palacios,Nathan Peterson,Teri Reeves,Christopher S. Reid,Michael Rothhaar,Skyler Seymour,Jack Turner,David John Walsh,Debra Wilson,Josh Wise";"English";"USA";"90 min";"6.3";"289";"1 user,7 critic";"Comedy,Romance";;"Meet Myles and Brody, best friends and total opposites. Myles is a hopeless romantic looking for Mr. Right. Brody is a sexy player on the hunt for Mr. Right Now. These two friends make a ..."
"tt3138128";"Saugatuck Cures";"2015";"30 June 2015 (USA)";"Matthew Ladensack";"Jay Paul Deratany,Jay Paul Deratany";"Max Adler,Judith Chapman,Jordan Trovillion";"Max Adler,Judith Chapman,Jordan Trovillion,Ingrid Mortimer,Tom Kruszewski,Sophie Bolen,Stephen Hailo,Danny Mooney,Richard Goteri,Kevin Yon,Joel Paul Reisig,Ralph Lister,Kurtis Bedford,Rocky Rector,Joseph Scott Anthony";"English";"USA";"90 min";"7.2";"17";"6 critic";"Comedy,Family";"Saugatuck, Michigan, USA";"Drew and his best friend Brett set out on a road trip to pose as ex-gay ministers using exuberant high jinks to scam churchgoers, all in order to raise money for his mother's experimental cancer treatment."
"tt0093315";"Jocks";"1986";"14 November 1986 (USA)";"Steve Carver";"Michael Lanahan,David Oas";"Scott Strader,Perry Lang,Mariska Hargitay";"Scott Strader,Perry Lang,Mariska Hargitay,Richard Roundtree,R.G. Armstrong,Stoney Jackson,Adam Mills,Trinidad Silva,Donald Gibb,Tom Shadyac,Christopher Murphy,Katherine Kelly Lang,Christopher Lee";"English";"USA";"91 min";"3.2";"499";"7 user,18 critic";"Comedy,Sport";"UCLA, Westwood, Los Angeles, California, USA";"The coach of a college tennis team is given an ultimatum: put together a winning team, or else."
"tt0091326";"The Karate Kid, Part II";"1986";"20 June 1986 (USA)";"John G. Avildsen";"Robert Mark Kamen,Robert Mark Kamen";"Pat Morita,Ralph Macchio,Pat E. Johnson";"Pat Morita,Ralph Macchio,Pat E. Johnson,Bruce Malmuth,Eddie Smith,Martin Kove,Garth Johnson,Brett Johnson,Will Hunt,Evan James,Lee Arnone,Sarah Kendall,Yuji Okumoto,Joey Miyashima,Danny Kamekona";"English";"USA";"113 min";"5.8";"46,733";"107 user,38 critic";"Action,Family,Romance";"20924 Gault St, Canoga Park, Los Angeles, California, USA";"Daniel accompanies his mentor to Okinawa who is off to see his dying father and confront his old rival, while Daniel inadvertently makes an enemy of his own."
"tt1666186";"Vampires Suck";"2010";"18 August 2010 (USA)";"Jason Friedberg,Aaron Seltzer";"Jason Friedberg,Aaron Seltzer";"Jenn Proske,Matt Lanter,Diedrich Bader";"Jenn Proske,Matt Lanter,Diedrich Bader,Chris Riggi,Ken Jeong,Anneliese van der Pol,David DeLuise,Kelsey Ford,Dave Foley,Jeff Witzke,Crista Flanagan,Nick Eversman,Zane Holtz,Stephanie Fischer,Michael Hanson";"English,German";"USA";"82 min";"3.5";"37,408";"186 user,122 critic";"Comedy";"Bossier City, Louisiana, USA";"A spoof of vampire-themed movies, where teenager Becca finds herself torn between two boys. As she and her friends wrestle with a number of different dramas, everything comes to a head at their prom."
"tt1065086";"Got the Facts on Milk?";"2008";"30 August 2011 (USA)";"Shira Lane";"Shira Lane";"T.C. Campbell,James LeQuang,Jennifer Ricciardi";"T.C. Campbell,James LeQuang,Jennifer Ricciardi,Antonin Oulicky,Matthew Osborne,Shira Lane,Xihuaru Kilcher,Dylan Showalter,Neal Barnard,Rebecca Botko,Amy Lanou,Robert LeQuang,Howard Lyman,Isabel Maples,John McDougall";"English";"USA";;"7.1";"184";"2 user,1 critic";"Documentary";;"A comical fast paced feature documentary, that questions the health benefits of milk."
"tt0072890";"Dog Day Afternoon";"1975";"21 September 1975 (USA)";"Sidney Lumet";"Frank Pierson,P.F. Kluge";"Al Pacino,John Cazale,Penelope Allen";"Penelope Allen,Sully Boyar,John Cazale,Beulah Garrick,Carol Kane,Sandra Kazan,Marcia Jean Kurtz,Amy Levitt,John Marriott,Estelle Omens,Al Pacino,Gary Springer,James Broderick,Charles Durning,Carmine Foresta";"English";"USA";"125 min";"8.1";"167,568";"245 user,103 critic";"Crime,Drama,Romance";"New York, USA";"A man robs a bank to pay for his lover's operation$% it turns into a hostage situation and a media circus."
"tt0988045";"Sherlock Holmes";"2009";"25 December 2009 (USA)";"Guy Ritchie";"Michael Robert Johnson,Anthony Peckham";"Robert Downey Jr.,Jude Law,Rachel McAdams";"Robert Downey Jr.,Jude Law,Rachel McAdams,Mark Strong,Eddie Marsan,Robert Maillet,Geraldine James,Kelly Reilly,William Houston,Hans Matheson,James Fox,William Hope,Clive Russell,Oran Gurel,David Garrick";"English,French";"USA,Germany";"128 min";"7.6";"436,600";"609 user,408 critic";"Action,Adventure,Crime";"Chatham Historic Dockyard, Chatham, Kent, England, UK";"Detective Sherlock Holmes and his stalwart partner Watson engage in a battle of wits and brawn with a nemesis whose plot is a threat to all of England."
"tt0104187";"Encino Man";"1992";"22 May 1992 (USA)";"Les Mayfield";"George Zaloom,Shawn Schepps";"Sean Astin,Brendan Fraser,Pauly Shore";"Sean Astin,Brendan Fraser,Pauly Shore,Megan Ward,Robin Tunney,Michael DeLuise,Patrick Van Horn,Dalton James,Rick Ducommun,Jonathan Ke Quan,Mariette Hartley,Richard Masur,Ellen Blain,Esther Scott,Steven Elkins";"English";"USA";"88 min";"5.6";"28,245";"60 user,20 critic";"Comedy";"Santa Clarita, California, USA";"When they find a frozen cave-man in their back yard, two high-school outcasts thaw him and introduce him to modern life while he in turn gets them to actually enjoy life."
"tt0932669";"Older Than America";"2008";"10 February 2012 (UK)";"Georgina Lightning";"Georgina Lightning,Christine K. Walker";"Adam Beach,Tantoo Cardinal,Bradley Cooper";"Adam Beach,Tantoo Cardinal,Bradley Cooper,Glen Gould,Dan Harrison,Georgina Lightning,Chris Mulkey,Wes Studi,Stephen Yoakam,Sarah Agnew,Joe App,Jeri Arredondo,Noah Kol Balfour,Dennis Banks,Raven Bellefleur";"English";"USA";"102 min";"5.7";"701";"21 user,8 critic";"Drama";"Cloquet, Minnesota, USA";"A woman's haunting visions reveal a Catholic priest's sinister plot to silence her mother from speaking the truth about the atrocities that took place at her Native American boarding school..."
"tt2333256";"Monster & Me";"2013";"26 October 2013 (USA)";"Jeff Solema";"Koji Steven Sakai";"Athena Baumeister,David Neff,Lucas Barker";"Athena Baumeister,David Neff,Lucas Barker,Alyssa Kennedy,Christine Springett,Soren Bryce Martin,Lucy Angelo,Emily Anderson,Jazmyn Armstrong,Kendal Babcock,Sabrina Baerga,Kendra Michelle Beck,Jayden Besana,Jordan Besana,Abbie Bosworth";"English";"USA";"74 min";"6.5";"30";;"Family";"Los Angeles, California, USA";"A mean and spoiled 13-year-old girl is turned into a 'monster' by Santa. She must get a real present from a real friend by Christmas or she'll stay a monster."
"tt4009278";"Shut In";"2015";"19 February 2016 (USA)";"Adam Schindler";"T.J. Cimfel,David White";"Rory Culkin,Leticia Jimenez,Jack Kesy";"Rory Culkin,Leticia Jimenez,Jack Kesy,Timothy T. McKinney,Joshua Mikel,Beth Riesgraf,Martin Starr";"English";"USA";"90 min";"6.6";"95";"7 critic";"Drama,Horror,Thriller";"Shreveport, Louisiana, USA";"Anna suffers from agoraphobia so crippling that when a trio of criminals break into her house, she cannot bring herself to flee. But what the intruders don't realize is that agoraphobia is not her only psychosis."
