"tt0081617";"Terror Train";"1980";"3 October 1980 (USA)";"Roger Spottiswoode";"T.Y. Drake";"Ben Johnson,Jamie Lee Curtis,Hart Bochner";"Ben Johnson,Jamie Lee Curtis,Hart Bochner,David Copperfield,Derek McKinnon,Sandee Currie,Timothy Webber,Anthony Sherwood,Howard Busgang,Steve Michaels,Greg Swanson,Vanity,Joy Boushel,Victor Knight,Donald Lamoreux";"English";"Canada,USA";"97 min";"5.9";"6,004";"118 user,74 critic";"Horror,Thriller";"Montréal, Québec, Canada";"A masked killer targets six college kids responsible for a prank gone wrong three years earlier and who are currently throwing a large New Year's Eve costume party aboard a moving train."
"tt0870937";"Open Graves";"2009";"7 November 2009 (Japan)";"Álvaro de Armiñán";"Roderick Taylor,Bruce A. Taylor";"Mike Vogel,Eliza Dushku,Ethan Rains";"Mike Vogel,Eliza Dushku,Ethan Rains,Naike Rivelli,Lindsay Caroline Robba,Gary Piquer,Alex O'Dogherty,Boris Martinez,Ander Pardo,Lilliam Kouri,Paul Zubillaga,Enrique Zaldua,Juan Viadas,Maite Murillo,Martxelo Rubio";"English";"USA,Spain";"88 min";"4.2";"2,346";"23 user,34 critic";"Horror,Thriller";"Getxo, Vizcaya, País Vasco, Spain";"A group of surfers discover an old board game which claims a life every time it is played."
"tt1385956";"Particle Fever";"2013";"3 September 2014 (Netherlands)";"Mark Levinson";;"Martin Aleksa,Nima Arkani-Hamed,Savas Dimopoulos";"Martin Aleksa,Nima Arkani-Hamed,Savas Dimopoulos,Monica Dunford,Fabiola Gianotti,David Kaplan,Mike Lamont,Asmina Arvanitaki,James Beacham,Jed Biesiada,Christophe Clement,Andy Cohen,Katherine Copic,Kyle Cranmer,Albert de Roeck";"English";"USA";"99 min";"7.4";"4,197";"23 user,40 critic";"Documentary";"Geneva, Canton de Genève, Switzerland";"As the Large Hadron Collider is about to be launched for the first time, physicists are on the cusp of the greatest scientific discovery of all time -- or perhaps their greatest failure."
"tt1517252";"Sweetgrass";"2009";"22 April 2011 (UK)";"Ilisa Barbash,Lucien Castaing-Taylor";;;;"English";"France,UK,USA";"101 min";"6.9";"691";"13 user,55 critic";"Documentary,Adventure,Western";"Montana, USA";"In the summer of 2003, a group of shepherds took a herd of sheep one final time through the Beartooth Mountains of Montana, in the extreme north-west of the United States. It was a journey ..."
"tt2231253";"Wild Card";"2015";"14 January 2015 (Belgium)";"Simon West";"William Goldman,William Goldman";"Jason Statham,Michael Angarano,Dominik García-Lorido";"Jason Statham,Michael Angarano,Dominik García-Lorido,Hope Davis,Milo Ventimiglia,Max Casella,Stanley Tucci,Jason Alexander,Sofía Vergara,Anne Heche,François Vincentelli,Chris Browning,Matthew Willig,Davenia McFadden,Michael Papajohn";"English";"USA";"92 min";"5.6";"29,041";"94 user,124 critic";"Action,Crime,Drama";"New Orleans, Louisiana, USA";"When a Las Vegas bodyguard with lethal skills and a gambling problem gets in trouble with the mob, he has one last play...and it's all or nothing."
"tt0094862";"Child's Play";"1988";"9 November 1988 (USA)";"Tom Holland";"Don Mancini,Don Mancini";"Catherine Hicks,Chris Sarandon,Alex Vincent";"Catherine Hicks,Chris Sarandon,Alex Vincent,Brad Dourif,Dinah Manoff,Tommy Swerdlow,Jack Colvin,Neil Giuntoli,Juan Ramírez,Alan Wilder,Richard Baird,Ray Oliver,Aaron Osborne,Tyler Hard,Ted Liss";"English";"USA";"87 min";"6.5";"57,604";"273 user,136 critic";"Horror,Thriller";"Brewster Building Apartments - 2800 N. Pine Grove Avenue, Lake View, Chicago, Illinois, USA";"A single mother gives her son a much sought after doll for his birthday, only to discover that it is possessed by the soul of a serial killer."
"tt0040221";"Caught";"1949";"17 February 1949 (USA)";"Max Ophüls";"Arthur Laurents,Libbie Block";"James Mason,Barbara Bel Geddes,Robert Ryan";"James Mason,Barbara Bel Geddes,Robert Ryan,Frank Ferguson,Curt Bois,Ruth Brady,Natalie Schafer,Art Smith";"English";"USA";"88 min";"7.1";"2,085";"42 user,33 critic";"Drama,Film-Noir,Thriller";"California Studios - 5530 Melrose Avenue, Hollywood, Los Angeles, California, USA";"It was Leonora Eames' childhood dream come true. She had married Smith Ohlrig, a man worth millions. But her innocent dream became a nightmare once she realizes the truth about her husband ..."
"tt0120254";"The Swan Princess: Escape from Castle Mountain";"1997";"18 July 1997 (USA)";"Richard Rich";"Brian Nissen,Brian Nissen";"Michelle Nicastro,Douglas Sills,Jake Williamson";"Michelle Nicastro,Douglas Sills,Jake Williamson,Christy Landers,Donald Sage Mackay,Doug Stone,Steve Vinovich,Joseph Medrano,James Arrington,Joey Camen,Owen Miller,Rosie Mann";"English";"USA";"71 min";"5.7";"2,280";"8 user,7 critic";"Animation,Family,Fantasy";;"The first wedding anniversary of Princess Odette and Prince Derek is distracted by field fires set by Knuckles. His master Clavius, wants to conquer the world, and he needs to capture a ..."
"tt0027407";"Bullets or Ballots";"1936";"6 June 1936 (USA)";"William Keighley";"Seton I. Miller,Martin Mooney";"Edward G. Robinson,Joan Blondell,Barton MacLane";"Edward G. Robinson,Joan Blondell,Barton MacLane,Humphrey Bogart,Frank McHugh,Joe King,Dick Purcell,George E. Stone,Joseph Crehan,Henry O'Neill,Henry Kolker,Gilbert Emery,Herbert Rawlinson,Louise Beavers,Norman Willis";"English";"USA";"82 min";"7.1";"1,835";"28 user,12 critic";"Crime,Drama,Film-Noir";"Warner Brothers Burbank Studios - 4000 Warner Boulevard, Burbank, California, USA";"After Police Captain Dan McLaren becomes police commissioner former detective Johnny Blake knocks him down convincing rackets boss Al Kruger that Blake is sincere in his effort to join the ..."
"tt0183649";"Phone Booth";"2002";"4 April 2003 (USA)";"Joel Schumacher";"Larry Cohen";"Colin Farrell,Kiefer Sutherland,Forest Whitaker";"Colin Farrell,Kiefer Sutherland,Forest Whitaker,Radha Mitchell,Katie Holmes,Paula Jai Parker,Arian Ash,Tia Texada,John Enos III,Richard T. Jones,Keith Nobbs,Dell Yount,James MacDonald,Josh Pais,Yorgo Constantine";"English,Swahili";"USA";"81 min";"7.1";"192,574";"626 user,215 critic";"Thriller";"Los Angeles, California, USA";"Stuart Shepard finds himself trapped in a phone booth, pinned down by an extortionist's sniper rifle."
"tt4270516";"Grandma";"2015";"18 September 2015 (USA)";"Paul Weitz";"Paul Weitz";"Lily Tomlin,Julia Garner,Marcia Gay Harden";"Lily Tomlin,Julia Garner,Marcia Gay Harden,Judy Greer,Laverne Cox,Elizabeth Peña,Nat Wolff,Sarah Burns,John Cho,Sam Elliott,Mo Aboul-Zelof,Colleen Camp,Skya Chanadet,Frank Collison,Meg Crosbie";"English";"USA";"79 min";"7.1";"1,145";"18 user,63 critic";"Comedy";"Cahuenga General Store - 5510 Cahuenga Blvd, North Hollywood, California, USA";"A teenager facing an unplanned pregnancy seeks help from her acerbic grandmother, a woman who is long estranged from her daughter."
"tt0087363";"Gremlins";"1984";"8 June 1984 (USA)";"Joe Dante";"Chris Columbus";"Zach Galligan,Phoebe Cates,Hoyt Axton";"Hoyt Axton,John Louie,Keye Luke,Don Steele,Susan Burgess,Scott Brady,Arnie Moore,Corey Feldman,Harry Carey Jr.,Zach Galligan,Dick Miller,Phoebe Cates,Polly Holliday,Donald Elson,Belinda Balaski";"English,Spanish";"USA";"106 min";"7.2";"127,004";"236 user,174 critic";"Comedy,Horror";"Universal City, California, USA";"A boy inadvertantly breaks 3 important rules concerning his new pet and unleashes a horde of malevolently mischievous monsters on a small town."
"tt0083959";"Forbidden World";"1982";"7 May 1982 (USA)";"Allan Holzman";"Tim Curnen,Jim Wynorski";"Jesse Vint,Dawn Dunlap,June Chadwick";"Jesse Vint,Dawn Dunlap,June Chadwick,Linden Chiles,Fox Harris,Ray Oliver,Scott Paulin,Michael Bowen,Don Olivera";"English";"USA";"77 min";"5.3";"1,917";"32 user,69 critic";"Horror,Sci-Fi";"Santa Clarita, California, USA";"In the distant future, a federation marshal arrives at a research lab on a remote planet where a genetic experiment has gotten lose and begins feeding on the dwindling scientific group."
"tt2784512";"Zombeavers";"2014";"20 March 2015 (USA)";"Jordan Rubin";"Al Kaplan,Jordan Rubin";"Rachel Melvin,Cortney Palm,Lexi Atkins";"Rachel Melvin,Cortney Palm,Lexi Atkins,Hutch Dano,Jake Weary,Peter Gilroy,Rex Linn,Brent Briscoe,Phyllis Katz,Robert R. Shafer,Bill Burr,John Mayer,Jordan Rubin,Sonny Tanning,Fred Tatasciore";"English";"USA";"77 min";"4.8";"9,054";"64 user,131 critic";"Comedy,Horror";"Santa Clarita, California, USA";"A fun weekend turns into madness and horror for a bunch of groupies looking for fun in a beaver infested swamp."
"tt1355683";"Black Mass";"2015";"18 September 2015 (USA)";"Scott Cooper";"Mark Mallouk,Jez Butterworth";"Johnny Depp,Benedict Cumberbatch,Dakota Johnson";"Johnny Depp,Joel Edgerton,Benedict Cumberbatch,Dakota Johnson,Kevin Bacon,Peter Sarsgaard,Jesse Plemons,Rory Cochrane,David Harbour,Adam Scott,Corey Stoll,Julianne Nicholson,W. Earl Brown,Bill Camp,Juno Temple";"English";"USA";"122 min";"7.6";"17,410";"119 user,177 critic";"Biography,Crime,Drama";"Harvard Club of Boston, 374 Commonwealth Ave, Boston, Massachusetts, USA";"The true story of Whitey Bulger, the brother of a state senator and the most infamous violent criminal in the history of South Boston, who became an FBI informant to take down a Mafia family invading his turf."
"tt0043880";"On Moonlight Bay";"1951";"6 June 1952 (Finland)";"Roy Del Ruth";"Jack Rose,Melville Shavelson";"Doris Day,Gordon MacRae,Jack Smith";"Doris Day,Gordon MacRae,Jack Smith,Leon Ames,Rosemary DeCamp,Mary Wickes,Ellen Corby,Billy Gray,Henry East,Jeffrey Stevens,Eddie Marr";"English";"USA";"95 min";"7.1";"1,646";"25 user,8 critic";"Comedy,Musical,Romance";;"The Winfield family moves into a new house in a small town in Indiana. Tomboy Marjorie Winfield begins a romance with William Sherman who lives across the street. Marjorie has to learn how ..."
"tt0053925";"House of Usher";"1960";"22 June 1960 (USA)";"Roger Corman";"Edgar Allan Poe,Richard Matheson";"Vincent Price,Mark Damon,Myrna Fahey";"Vincent Price,Mark Damon,Myrna Fahey,Harry Ellerbe";"English";"USA";"79 min";"7.0";"7,807";"82 user,93 critic";"Horror";"California, USA";"A man, upon entering his fiancées's family mansion, discovers a savage family curse and fears that his future brother-in-law has entombed his bride-to-be prematurely."
"tt0053604";"The Apartment";"1960";"16 September 1960 (France)";"Billy Wilder";"Billy Wilder,I.A.L. Diamond";"Jack Lemmon,Shirley MacLaine,Fred MacMurray";"Jack Lemmon,Shirley MacLaine,Fred MacMurray,Ray Walston,Jack Kruschen,David Lewis,Hope Holiday,Joan Shawlee,Naomi Stevens,Johnny Seven,Joyce Jameson,Willard Waterman,David White,Edie Adams";"English";"USA";"125 min";"8.3";"98,264";"235 user,174 critic";"Comedy,Drama,Romance";"205 Columbus Avenue, New York City, New York, USA";"A man tries to rise in his company by letting its executives use his apartment for trysts, but complications and a romance of his own ensue."
"tt0079817";"Rocky II";"1979";"15 June 1979 (USA)";"Sylvester Stallone";"Sylvester Stallone";"Sylvester Stallone,Talia Shire,Burt Young";"Sylvester Stallone,Talia Shire,Burt Young,Carl Weathers,Burgess Meredith,Tony Burton,Joe Spinell,Leonard Gaines,Sylvia Meals,Frank McRae,Al Silvani,John Pleshette,Stu Nahan,Bill Baldwin,Jerry Ziesmer";"English,Italian";"USA";"119 min";"7.1";"118,602";"153 user,56 critic";"Drama,Sport";"Pennsylvania, USA";"Rocky struggles in family life after his bout with Apollo Creed, while the embarrassed champ insistently goads him to accept a challenge for a rematch."
"tt0061989";"Monkeys, Go Home!";"1967";"8 February 1967 (USA)";"Andrew V. McLaglen";"Maurice Tombragel,G.K. Wilkinson";"Maurice Chevalier,Dean Jones,Yvette Mimieux";"Maurice Chevalier,Dean Jones,Yvette Mimieux,Bernard Woringer,Clément Harari,Yvonne Constant,Marcel Hillaire,Jules Munshin,Alan Carney,Maurice Marsac,Darleen Carr";"English";"USA";"101 min";"5.8";"310";"5 user,4 critic";"Comedy,Family";"Walt Disney Studios, 500 South Buena Vista Street, Burbank, California, USA";"Henry Dussard, a young American, inherits a picturesque but badly neglected olive farm in southern France and is determined to make it operational again despite cautionary advice from the ..."
"tt0268978";"A Beautiful Mind";"2001";"4 January 2002 (USA)";"Ron Howard";"Akiva Goldsman,Sylvia Nasar";"Russell Crowe,Ed Harris,Jennifer Connelly";"Russell Crowe,Ed Harris,Jennifer Connelly,Christopher Plummer,Paul Bettany,Adam Goldberg,Josh Lucas,Anthony Rapp,Jason Gray-Stanford,Judd Hirsch,Austin Pendleton,Vivien Cardone,Jillie Simon,Victor Steinbach,Tanya Clarke";"English";"USA";"135 min";"8.2";"541,013";"1,159 user,201 critic";"Biography,Drama";"Bayonne, New Jersey, USA";"After a brilliant but asocial mathematician, John Nash, accepts secret work in cryptography, his life takes a turn for the nightmarish."
"tt2758904";"Search Party";"2014";"2015 (USA)";"Scot Armstrong";"Mike Gagerman,Andrew Waller";"Krysten Ritter,Rosa Salazar,Alison Brie";"Krysten Ritter,Rosa Salazar,Alison Brie,Riki Lindhome,T.J. Miller,Maurice Compte,Kate Micucci,Shannon Woodward,Lance Reddick,Jason Mantzoukas,Adam Pally,Thomas Middleditch,Brian Huskey,J.B. Smoove,Jon Glaser";"English,Spanish";"USA";"93 min";"5.5";"2,081";"12 user,6 critic";"Comedy";"Baton Rouge, Louisiana, USA";"A pair of friends embark on a mission to reunite their pal with the woman he was going to marry."
"tt0111001";"The Road to Wellville";"1994";"28 October 1994 (USA)";"Alan Parker";"T. Coraghessan Boyle,Alan Parker";"Anthony Hopkins,Bridget Fonda,Matthew Broderick";"Anthony Hopkins,Bridget Fonda,Matthew Broderick,John Cusack,Dana Carvey,Michael Lerner,Colm Meaney,John Neville,Lara Flynn Boyle,Traci Lind,Camryn Manheim,Roy Brocksmith,Norbert Weisser,Monica Parker,Jacob Reynolds";"English";"USA";"118 min";"5.7";"9,476";"98 user,14 critic";"Comedy,Drama";"North Carolina, USA";"A story about the ins and outs of one unusual health facility in the early 20th century, run by the eccentric Dr. Kellogg."
"tt0039998";"The Wistful Widow of Wagon Gap";"1947";"8 October 1947 (USA)";"Charles Barton";"D.D. Beauchamp,William Bowers";"Bud Abbott,Lou Costello,Marjorie Main";"Bud Abbott,Lou Costello,Marjorie Main,Audrey Young,George Cleveland,Gordon Jones,William Ching,Peter M. Thompson,Bill Clauson,Bill O'Leary,Pamela Wells,Jimmy Bates,Paul Dunn,Diane Florentine,Rex Lease";"English";"USA";"78 min";"7.3";"835";"10 user,2 critic";"Action,Comedy,Family";"Vasquez Rocks, Vasquez Rocks Natural Area Park - 10700 W. Escondido Canyon Rd., Agua Dulce, California, USA";"Chester Wooley (Lou Costello) and Duke Egan (Bud Abbott) are traveling salesmen who make a stopover in Wagon Gap, Montana while en route to California. During the stopover, a notorious ..."
"tt0241527";"Harry Potter and the Sorcerer's Stone";"2001";"16 November 2001 (USA)";"Chris Columbus";"J.K. Rowling,Steve Kloves";"Daniel Radcliffe,Rupert Grint,Richard Harris";"Richard Harris,Maggie Smith,Robbie Coltrane,Saunders Triplets,Daniel Radcliffe,Fiona Shaw,Harry Melling,Richard Griffiths,Derek Deadman,Ian Hart,Ben Borowiecki,Warwick Davis,Verne Troyer,John Hurt,Richard Bremmer";"English";"UK,USA";"152 min";"7.5";"402,103";"1,548 user,257 critic";"Adventure,Family,Fantasy";"London, England, UK";"Rescued from the outrageous neglect of his aunt and uncle, a young boy with a great destiny proves his worth while attending Hogwarts School of Witchcraft and Wizardry."
"tt3475020";"Catching Faith";"2015";"2015 (South Africa)";"John K.D. Graham";"Alexandra Boylan,John K.D. Graham";"Lorena Segura York,Garrett Westton,Bill Engvall";"Lorena Segura York,Garrett Westton,Bill Engvall,Bethany Peterson,Dariush Moslemi,Kathie Butler,Brian P. Joyce,Alexandra Boylan,Lizz Carter,Maxwell Hawksford,Carl K. Smiskey,Isabelle Polnaszek,Jael Polnaszek,Rebecca Kaye,Nathan Stockwell";"English";"USA";"88 min";"6.4";"83";"5 user,21 critic";"Drama,Family,Sport";"Chippewa Falls, Wisconsin, USA";"A Christian mother's inferiority complex becomes exacerbated when her husband discovers their high school football star son has been drinking, challenging her faith and self-worth."
"tt0799949";"Epic Movie";"2007";"26 January 2007 (USA)";"Jason Friedberg,Aaron Seltzer";"Jason Friedberg,Aaron Seltzer";"Kal Penn,Jennifer Coolidge,Fred Willard";"Kal Penn,Adam Campbell,Jennifer Coolidge,Jayma Mays,Faune Chambers Watkins,Crispin Glover,Tony Cox,Héctor Jiménez,Darrell Hammond,Carmen Electra,Fred Willard,David Carradine,Kevin McDonald,George Alvarez,Crista Flanagan";"English";"USA";"86 min";"2.3";"85,862";"664 user,111 critic";"Adventure,Comedy";"Los Angeles, California, USA";"A comedic satire of films that are large in scope, reputation and popularity"
"tt1716747";"Hellraiser: Revelations";"2011";"18 October 2011 (USA)";"Víctor García";"Gary J. Tunnicliffe";"Nick Eversman,Fred Tatasciore,Steven Brand";"Nick Eversman,Fred Tatasciore,Steven Brand,Tracey Fairaway,Daniel Buran,Jolene Andersen,Sebastien Roberts,Jay Gillespie,Sanny van Heteren,Stephan Smith Collins,Devon Sorvari,Adel Marie Ruiz,Sue Ann Pien,Camelia Dee";"English,Spanish";"USA";"75 min";"2.8";"4,171";"70 user,62 critic";"Horror";"Los Angeles, California, USA";"In this ninth installment of the Hellraiser franchise, two friends discover a puzzle box in Mexico, which opens a gateway to Hell. Before long, dermatological nightmare Pinhead has returned..."
"tt1817273";"The Place Beyond the Pines";"2012";"19 April 2013 (USA)";"Derek Cianfrance";"Derek Cianfrance,Ben Coccio";"Ryan Gosling,Bradley Cooper,Eva Mendes";"Ryan Gosling,Craig Van Hook,Eva Mendes,Olga Merediz,Angelo Anthony Pizza,Mahershala Ali,John Facci,Ben Mendelsohn,Tula,Penny,Cynthia Pelletier-Sullivan,Mackenzie Trainor,Nicole Califano,Shannon Plumb,Tracey Agustin";"English,Spanish";"USA";"140 min";"7.3";"172,604";"363 user,415 critic";"Crime,Drama,Thriller";"Glenville, New York, USA";"A motorcycle stunt rider turns to robbing banks as a way to provide for his lover and their newborn child, a decision that puts him on a collision course with an ambitious rookie cop navigating a department ruled by a corrupt detective."
"tt3014866";"Criminal";"2016";"15 April 2016 (USA)";"Ariel Vromen";"Douglas Cook,David Weisberg";"Ryan Reynolds,Alice Eve,Gal Gadot";"Ryan Reynolds,Alice Eve,Gal Gadot,Kevin Costner,Gary Oldman,Michael Pitt,Tommy Lee Jones,Antje Traue,Scott Adkins,Amaury Nolasco,Jordi Mollà,Robert Davi,Natalie Burn,Anastasia Harrold,Doug Cockle";"English";"UK,USA";;;;;"Action,Crime,Drama";"Croydon, London, England, UK";"The memories & skills of a deceased CIA agent are implanted into an unpredictable and dangerous convict."
"tt0199753";"Red Planet";"2000";"10 November 2000 (USA)";"Antony Hoffman";"Chuck Pfarrer,Chuck Pfarrer";"Val Kilmer,Carrie-Anne Moss,Tom Sizemore";"Val Kilmer,Carrie-Anne Moss,Tom Sizemore,Benjamin Bratt,Simon Baker,Terence Stamp,Jessica Morton,Caroline Bossi,Bob Neill";"English";"USA,Australia";"106 min";"5.6";"45,462";"346 user,144 critic";"Action,Sci-Fi,Thriller";"Boral Quarry, Prospect, Sydney, New South Wales, Australia";"Astronauts, and their robotic dog AMME, search for solutions to save a dying Earth by searching on Mars, only to have the mission go terribly awry."
"tt0070723";"Soylent Green";"1973";"9 May 1973 (USA)";"Richard Fleischer";"Stanley R. Greenberg,Harry Harrison";"Charlton Heston,Edward G. Robinson,Leigh Taylor-Young";"Charlton Heston,Leigh Taylor-Young,Chuck Connors,Joseph Cotten,Brock Peters,Paula Kelly,Edward G. Robinson,Stephen Young,Mike Henry,Lincoln Kilpatrick,Roy Jenson,Leonard Stone,Whit Bissell,Celia Lovsky,Dick Van Patten";"English,Spanish";"USA";"97 min";"7.1";"41,387";"232 user,136 critic";"Mystery,Sci-Fi,Thriller";"Los Angeles Sports Arena - 3939 S. Figueroa Street, Exposition Park, Los Angeles, California, USA";"With the world ravaged by the greenhouse effect and overpopulation, an NYPD detective investigates the murder of a CEO with ties to the world's main food supply."
"tt0084060";"Heidi's Song";"1982";"19 November 1982 (USA)";"Robert Taylor";"Joseph Barbera,Jameson Brewer";"Lorne Greene,Sammy Davis Jr.,Margery Gray";"Lorne Greene,Sammy Davis Jr.,Margery Gray,Michael Bell,Peter Cullen,Roger DeWitt,Richard Erdman,Fritz Feld,Pamelyn Ferdin,Joan Gerber,Virginia Gregg,Janet Waldo,Frank Welker,Michael Winslow,Sue Allen";"English";"USA";"94 min";"6.1";"190";"8 user,6 critic";"Animation,Family,Musical";;"Add a Plot"
"tt2014338";"Side by Side";"2012";"22 August 2012 (USA)";"Christopher Kenneally";"Christopher Kenneally";"Derek Ambrosi,Michael Ballhaus,Andrzej Bartkowiak";"Derek Ambrosi,Michael Ballhaus,Andrzej Bartkowiak,Dion Beebe,Jill Bogdanowicz,Danny Boyle,Geoff Boyle,James Cameron,Michael Chapman,Don Ciana,Anne V. Coates,Lorenzo di Bonaventura,Anthony Dod Mantle,Lena Dunham,Jonathan Fawkner";"English";"USA";"99 min";"7.7";"10,481";"41 user,97 critic";"Documentary";;"The documentary investigates the history, process and workflow of both digital and photochemical film creation."
"tt1598778";"Contagion";"2011";"9 September 2011 (USA)";"Steven Soderbergh";"Scott Z. Burns";"Matt Damon,Kate Winslet,Jude Law";"Gwyneth Paltrow,Tien You Chui,Josie Ho,Daria Strokous,Matt Damon,Griffin Kane,Yoshiaki Kobayashi,Laurence Fishburne,John Hawkes,Jude Law,Monique Gabriela Curnen,Teri McEvoy,Sue Redman,Teri Campbell,Stef Tovar";"English,Mandarin,Cantonese";"USA,United Arab Emirates";"106 min";"6.7";"171,212";"400 user,429 critic";"Drama,Sci-Fi,Thriller";"Taylor Street, San Francisco, California, USA";"Healthcare professionals, government officials and everyday people find themselves in the midst of a worldwide epidemic as the CDC works to find a cure."
"tt0043274";"Alice in Wonderland";"1951";"26 July 1951 (USA)";"Clyde Geronimi,Wilfred Jackson";"Lewis Carroll,Winston Hibler";"Kathryn Beaumont,Ed Wynn,Richard Haydn";"Kathryn Beaumont,Ed Wynn,Richard Haydn,Sterling Holloway,Jerry Colonna,Verna Felton,J. Pat O'Malley,Bill Thompson,Heather Angel,Joseph Kearns,Larry Grey,Queenie Leonard,Dink Trout,Doris Lloyd,James MacDonald";"English";"USA";"75 min";"7.4";"87,859";"140 user,90 critic";"Animation,Adventure,Family";"Walt Disney Studios, 500 South Buena Vista Street, Burbank, California, USA";"Alice stumbles into the world of Wonderland. Will she get home? Not if the Queen of Hearts has her way."
"tt0217869";"Unbreakable";"2000";"22 November 2000 (USA)";"M. Night Shyamalan";"M. Night Shyamalan";"Bruce Willis,Samuel L. Jackson,Robin Wright";"Bruce Willis,Samuel L. Jackson,Robin Wright,Spencer Treat Clark,Charlayne Woodard,Eamonn Walker,Leslie Stefanson,Johnny Hiram Jamison,Michaelia Carroll,Bostin Christopher,Elizabeth Lawrence,Davis Duffield,Laura Regan,Chance Kelly,Michael Kelly";"English";"USA";"106 min";"7.2";"232,491";"1,324 user,291 critic";"Drama,Mystery,Sci-Fi";"Franklin Field - 235 S. 33rd Street, University of Pennsylvania, Philadelphia, Pennsylvania, USA";"A man learns something extraordinary about himself after a devastating accident."
"tt1763316";"The Theatre Bizarre";"2011";"9 May 2012 (France)";"Douglas Buck,Buddy Giovinazzo";"Zach Chassler,Richard Stanley";"Udo Kier,Virginia Newcomb,Amanda Marquardt";"Udo Kier,Virginia Newcomb,Amanda Marquardt,Amelia M. Gotham,Jeremy Gladen,Liberty Larson,Christopher Sachs,Nicole Fabbri,Catriona MacColl,Shane Woodward,Victoria Maurette,Lisa Belle,Amelie Salomon,André Hennicke,Suzan Anbeh";"English,French";"USA,France,Canada";"114 min";"5.1";"2,947";"35 user,83 critic";"Horror";"Berlin, Germany";"Down a seedy city street in her neighborhood, young Enola Penny is obsessed with what appears to be a long abandoned theatre. One night, she sees that the front door is slightly ajar and ..."
"tt0310793";"Bowling for Columbine";"2002";"15 November 2002 (USA)";"Michael Moore";"Michael Moore";"Michael Moore,Charlton Heston,Marilyn Manson";"Michael Moore,Salvador Allende,Jacobo Arbenz,Mike Bradley,Arthur A. Busch,George Bush,George W. Bush,Michael Caldwell,Richard Castaldo,Dick Clark,Bill Clinton,Steve Davis,Ngo Dinh Diem,Mike Epstein,Joe Farmer";"English";"Canada,USA,Germany";"120 min";"8.0";"117,647";"882 user,213 critic";"Documentary";"Auburn Hills, Michigan, USA";"Filmmaker Michael Moore explores the roots of America's predilection for gun violence."
"tt3565026";"Vincent the Artist";"2017";"2017 (USA)";"Vincent J. Wiley,Deborah Romare";"Deborah Romare,Vincent J. Wiley";"Martin Klebba";"Martin Klebba";"English";"USA,India";;;;;"Animation";"Hollywood, Los Angeles, California, USA";"Add a Plot"
"tt0055100";"Lover Come Back";"1961";"3 March 1962 (USA)";"Delbert Mann";"Stanley Shapiro,Paul Henning";"Rock Hudson,Doris Day,Tony Randall";"Rock Hudson,Doris Day,Tony Randall,Edie Adams,Jack Oakie,Jack Kruschen,Ann B. Davis,Howard St. John,Joe Flynn,Jack Albertson,Charles Watts,Ward Ramsey,Karen Norris,Donna Douglas";"English";"USA";"107 min";"7.3";"4,681";"43 user,21 critic";"Comedy,Romance";"Universal Studios - 100 Universal City Plaza, Universal City, California, USA";"A series of misunderstandings leaves an advertising executive with a campaign for a product which has not been invented yet while he romances his rival in the guise of its inventor."
"tt0245479";"Just a Kiss";"2002";"15 May 2003 (Australia)";"Fisher Stevens";"Patrick Breen,Patrick Breen";"Ron Eldard,Kyra Sedgwick,Marisa Tomei";"Marley Shelton,Ron Eldard,Patrick Breen,Sanjiv Jhaveri,Kelly Cole,Kyra Sedgwick,Zoe Caldwell,Marisa Tomei,Peter Dinklage,Hollis Granville,Sarita Choudhury,Zofia Borucka,Billy Strong,Bruno Amato,Donna Hanover";"English";"USA";"89 min";"5.1";"1,248";"27 user,27 critic";"Comedy,Romance";"New York City, New York, USA";"A group of thirtysomethings having problems with fidelity gets an opportunity to turn back the clock."
"tt0790636";"Dallas Buyers Club";"2013";"22 November 2013 (USA)";"Jean-Marc Vallée";"Craig Borten,Melisa Wallack";"Matthew McConaughey,Jennifer Garner,Jared Leto";"Matthew McConaughey,Jennifer Garner,Jared Leto,Denis O'Hare,Steve Zahn,Michael O'Neill,Dallas Roberts,Griffin Dunne,Kevin Rankin,Donna Duplantier,Deneen Tyler,J.D. Evermore,Ian Casselberry,Noelle Wilcox,Bradford Cox";"English,Japanese";"USA";"117 min";"8.0";"286,888";"328 user,463 critic";"Biography,Drama";"New Orleans, Louisiana, USA";"In 1985 Dallas, electrician and hustler Ron Woodroof works around the system to help AIDS patients get the medication they need after he is diagnosed with the disease."
"tt0462465";"Outlander";"2008";"11 July 2008 (Latvia)";"Howard McCain";"Dirk Blackman,Howard McCain";"Jim Caviezel,Sophia Myles,Ron Perlman";"Jim Caviezel,Sophia Myles,Jack Huston,John Hurt,Cliff Saunders,Patrick Stevenson,Aidan Devine,Ron Perlman,Bailey Maughan,John Nelles,James Preston Rogers,Scott Owen,Petra Prazak,Owen Pattison,Matt Cooke";"English,Norse, Old,Latin";"USA,Germany,France";"115 min";"6.3";"61,579";"155 user,113 critic";"Action,Adventure,Sci-Fi";"Bay of Islands, Newfoundland, Newfoundland and Labrador, Canada";"During the reign of the Vikings, Kainan, a man from a far-off world, crash lands on Earth, bringing with him an alien predator known as the Moorwen. Though both man and monster are seeking revenge for violence committed against them, Kainan leads the alliance to kill the Moorwen by fusing his advanced technology with the Viking's Iron Age weaponry."
